,Unnamed: 0,Unnamed: 0.1,state,job_opportunity_rank,affordability,economy,education and health,quality of life,safety,Climate,title,totalyearlycompensation,yearsofexperience,Education
348,348,348,Arizona,1,2,1,4,1,4,1,Software Engineer,65000,1,-1
349,349,349,Arizona,1,2,1,4,1,4,1,Software Engineer,81000,0,2
350,350,350,Arizona,1,2,1,4,1,4,1,Software Engineer,96000,1,2
351,351,351,Arizona,1,2,1,4,1,4,1,Software Engineer,144000,2,2
352,352,352,Arizona,1,2,1,4,1,4,1,Software Engineer,115000,3,1
353,353,353,Arizona,1,2,1,4,1,4,1,Software Engineer,163000,8,-1
354,354,354,Arizona,1,2,1,4,1,4,1,Marketing,200000,7,1
355,355,355,Arizona,1,2,1,4,1,4,1,Technical Program Manager,282000,20,2
356,356,356,Arizona,1,2,1,4,1,4,1,Software Engineer,152000,5,-1
357,357,357,Arizona,1,2,1,4,1,4,1,Software Engineer,161000,11,1
358,358,358,Arizona,1,2,1,4,1,4,1,Product Manager,213000,20,-1
359,359,359,Arizona,1,2,1,4,1,4,1,Software Engineer,84000,1,2
360,360,360,Arizona,1,2,1,4,1,4,1,Software Engineer,72000,0,2
361,361,361,Arizona,1,2,1,4,1,4,1,Software Engineer,105000,2,2
362,362,362,Arizona,1,2,1,4,1,4,1,Software Engineer,72000,0,-1
363,363,363,Arizona,1,2,1,4,1,4,1,Software Engineer,85000,2,-1
364,364,364,Arizona,1,2,1,4,1,4,1,Product Manager,195000,16,-1
365,365,365,Arizona,1,2,1,4,1,4,1,Product Manager,106000,5,1
366,366,366,Arizona,1,2,1,4,1,4,1,Software Engineer,98000,5,2
367,367,367,Arizona,1,2,1,4,1,4,1,Software Engineer,190000,8,2
368,368,368,Arizona,1,2,1,4,1,4,1,Software Engineer,103000,10,1
369,369,369,Arizona,1,2,1,4,1,4,1,Product Manager,75000,0,2
370,370,370,Arizona,1,2,1,4,1,4,1,Software Engineer,108000,8,-1
371,371,371,Arizona,1,2,1,4,1,4,1,Software Engineer,140000,0,1
372,372,372,Arizona,1,2,1,4,1,4,1,Software Engineer,195000,15,-1
373,373,373,Arizona,1,2,1,4,1,4,1,Software Engineer,110000,6,1
374,374,374,Arizona,1,2,1,4,1,4,1,Software Engineer,110000,2,2
375,375,375,Arizona,1,2,1,4,1,4,1,Hardware Engineer,158000,20,1
376,376,376,Arizona,1,2,1,4,1,4,1,Hardware Engineer,83000,3,1
377,377,377,Arizona,1,2,1,4,1,4,1,Technical Program Manager,235000,17,1
378,378,378,Arizona,1,2,1,4,1,4,1,Solution Architect,200000,20,2
379,379,379,Arizona,1,2,1,4,1,4,1,Human Resources,400000,25,1
380,380,380,Arizona,1,2,1,4,1,4,1,Business Analyst,133000,7,-1
381,381,381,Arizona,1,2,1,4,1,4,1,Product Manager,318000,25,1
382,382,382,Arizona,1,2,1,4,1,4,1,Software Engineer,100000,7,1
383,383,383,Arizona,1,2,1,4,1,4,1,Software Engineer,135000,10,-1
384,384,384,Arizona,1,2,1,4,1,4,1,Hardware Engineer,150000,7,1
385,385,385,Arizona,1,2,1,4,1,4,1,Software Engineering Manager,209000,20,2
386,386,386,Arizona,1,2,1,4,1,4,1,Software Engineer,112000,8,2
387,387,387,Arizona,1,2,1,4,1,4,1,Hardware Engineer,124000,13,1
388,388,388,Arizona,1,2,1,4,1,4,1,Hardware Engineer,141000,5,0
389,389,389,Arizona,1,2,1,4,1,4,1,Software Engineer,170000,0,-1
390,390,390,Arizona,1,2,1,4,1,4,1,Software Engineer,127000,3,2
391,391,391,Arizona,1,2,1,4,1,4,1,Software Engineer,81000,2,2
392,392,392,Arizona,1,2,1,4,1,4,1,Software Engineer,140000,26,2
393,393,393,Arizona,1,2,1,4,1,4,1,Hardware Engineer,187000,23,2
394,394,394,Arizona,1,2,1,4,1,4,1,Software Engineering Manager,227000,17,2
395,395,395,Arizona,1,2,1,4,1,4,1,Software Engineering Manager,100000,16,1
396,396,396,Arizona,1,2,1,4,1,4,1,Hardware Engineer,227000,26,1
397,397,397,Arizona,1,2,1,4,1,4,1,Software Engineer,234000,17,1
398,398,398,Arizona,1,2,1,4,1,4,1,Software Engineering Manager,175000,10,-1
399,399,399,Arizona,1,2,1,4,1,4,1,Software Engineer,142000,9,1
400,400,400,Arizona,1,2,1,4,1,4,1,Software Engineer,164000,16,2
401,401,401,Arizona,1,2,1,4,1,4,1,Software Engineering Manager,147000,15,1
402,402,402,Arizona,1,2,1,4,1,4,1,Software Engineer,260000,18,2
403,403,403,Arizona,1,2,1,4,1,4,1,Software Engineer,120000,8,-1
404,404,404,Arkansas,3,0,3,4,4,4,0,Data Scientist,195000,10,-1
405,405,405,Arkansas,3,0,3,4,4,4,0,Software Engineer,68000,2,-1
406,406,406,Arkansas,3,0,3,4,4,4,0,Software Engineer,83000,1,-1
407,407,407,Arkansas,3,0,3,4,4,4,0,Product Manager,103000,3,-1
408,408,408,Arkansas,3,0,3,4,4,4,0,Software Engineer,120000,1,-1
409,409,409,Arkansas,3,0,3,4,4,4,0,Software Engineer,93000,3,-1
410,410,410,Arkansas,3,0,3,4,4,4,0,Software Engineer,106000,1,-1
411,411,411,Arkansas,3,0,3,4,4,4,0,Software Engineer,90000,3,-1
412,412,412,Arkansas,3,0,3,4,4,4,0,Product Designer,100000,1,-1
413,413,413,Arkansas,3,0,3,4,4,4,0,Data Scientist,117000,3,-1
414,414,414,Arkansas,3,0,3,4,4,4,0,Software Engineer,77000,1,-1
415,415,415,Arkansas,3,0,3,4,4,4,0,Software Engineer,87000,1,-1
416,416,416,Arkansas,3,0,3,4,4,4,0,Data Scientist,265000,10,1
417,417,417,Arkansas,3,0,3,4,4,4,0,Software Engineer,200000,13,-1
418,418,418,Arkansas,3,0,3,4,4,4,0,Software Engineer,125000,7,1
419,419,419,Arkansas,3,0,3,4,4,4,0,Product Designer,95000,1,1
420,420,420,Arkansas,3,0,3,4,4,4,0,Software Engineer,160000,11,1
421,421,421,Arkansas,3,0,3,4,4,4,0,Software Engineer,97000,4,1
422,422,422,Arkansas,3,0,3,4,4,4,0,Software Engineering Manager,210000,16,1
423,423,423,Arkansas,3,0,3,4,4,4,0,Software Engineer,80000,3,-1
424,424,424,Arkansas,3,0,3,4,4,4,0,Product Manager,130000,5,1
425,425,425,Arkansas,3,0,3,4,4,4,0,Software Engineer,95000,4,1
426,426,426,Arkansas,3,0,3,4,4,4,0,Data Scientist,263000,11,1
427,427,427,Arkansas,3,0,3,4,4,4,0,Data Scientist,131000,6,1
428,428,428,Arkansas,3,0,3,4,4,4,0,Software Engineer,112000,3,1
429,429,429,Arkansas,3,0,3,4,4,4,0,Software Engineer,140000,13,2
430,430,430,Arkansas,3,0,3,4,4,4,0,Product Manager,235000,15,1
431,431,431,Arkansas,3,0,3,4,4,4,0,Data Scientist,125000,3,1
432,432,432,Arkansas,3,0,3,4,4,4,0,Product Manager,154000,5,-1
433,433,433,Arkansas,3,0,3,4,4,4,0,Software Engineer,79000,0,2
434,434,434,Arkansas,3,0,3,4,4,4,0,Software Engineer,198000,5,2
435,435,435,Arkansas,3,0,3,4,4,4,0,Software Engineer,184000,23,2
436,436,436,Arkansas,3,0,3,4,4,4,0,Product Manager,156000,4,1
437,437,437,Arkansas,3,0,3,4,4,4,0,Product Designer,120000,1,-1
438,438,438,Arkansas,3,0,3,4,4,4,0,Software Engineer,121000,2,1
439,439,439,Arkansas,3,0,3,4,4,4,0,Software Engineer,85000,2,1
440,440,440,Arkansas,3,0,3,4,4,4,0,Software Engineer,85000,4,3
441,441,441,Arkansas,3,0,3,4,4,4,0,Software Engineer,93000,5,1
442,442,442,Arkansas,3,0,3,4,4,4,0,Software Engineer,88000,4,2
443,443,443,Arkansas,3,0,3,4,4,4,0,Data Scientist,265000,12,-1
444,444,444,Arkansas,3,0,3,4,4,4,0,Software Engineer,129000,10,1
445,445,445,Arkansas,3,0,3,4,4,4,0,Software Engineer,130000,11,1
446,446,446,Arkansas,3,0,3,4,4,4,0,Software Engineer,151000,8,1
447,447,447,Arkansas,3,0,3,4,4,4,0,Software Engineer,122000,4,1
448,448,448,Arkansas,3,0,3,4,4,4,0,Product Manager,270000,5,-1
449,449,449,Arkansas,3,0,3,4,4,4,0,Product Manager,147000,4,2
450,450,450,Arkansas,3,0,3,4,4,4,0,Software Engineer,250000,15,-1
451,451,451,Arkansas,3,0,3,4,4,4,0,Data Scientist,325000,12,2
452,452,452,Arkansas,3,0,3,4,4,4,0,Product Designer,150000,12,-1
453,453,453,Arkansas,3,0,3,4,4,4,0,Software Engineer,196000,15,2
454,454,454,Arkansas,3,0,3,4,4,4,0,Software Engineer,122000,1,2
455,455,455,Arkansas,3,0,3,4,4,4,0,Software Engineer,120000,2,2
456,456,456,Arkansas,3,0,3,4,4,4,0,Software Engineer,174000,4,1
457,457,457,Arkansas,3,0,3,4,4,4,0,Software Engineer,92000,0,2
458,458,458,Arkansas,3,0,3,4,4,4,0,Software Engineer,91000,2,-1
459,459,459,Arkansas,3,0,3,4,4,4,0,Software Engineer,100000,6,1
460,460,460,Arkansas,3,0,3,4,4,4,0,Product Manager,152000,2,1
461,461,461,Arkansas,3,0,3,4,4,4,0,Software Engineer,87000,0,-1
462,462,462,Arkansas,3,0,3,4,4,4,0,Software Engineer,91000,0,-1
463,463,463,Arkansas,3,0,3,4,4,4,0,Product Designer,121000,4,1
464,464,464,Arkansas,3,0,3,4,4,4,0,Product Manager,214000,8,-1
465,465,465,Arkansas,3,0,3,4,4,4,0,Software Engineer,90000,1,3
466,466,466,Arkansas,3,0,3,4,4,4,0,Product Designer,160000,8,-1
467,467,467,Arkansas,3,0,3,4,4,4,0,Data Scientist,120000,5,1
468,468,468,Arkansas,3,0,3,4,4,4,0,Software Engineer,130000,5,-1
469,469,469,Arkansas,3,0,3,4,4,4,0,Product Designer,124000,3,1
470,470,470,Arkansas,3,0,3,4,4,4,0,Data Scientist,148000,2,1
471,471,471,Arkansas,3,0,3,4,4,4,0,Software Engineer,155000,18,-1
472,472,472,Arkansas,3,0,3,4,4,4,0,Data Scientist,240000,11,1
473,473,473,Arkansas,3,0,3,4,4,4,0,Software Engineer,140000,8,-1
474,474,474,Arkansas,3,0,3,4,4,4,0,Data Scientist,366000,12,-1
475,475,475,Arkansas,3,0,3,4,4,4,0,Software Engineer,75000,0,1
476,476,476,Arkansas,3,0,3,4,4,4,0,Software Engineering Manager,250000,17,1
477,477,477,Arkansas,3,0,3,4,4,4,0,Software Engineering Manager,260000,15,-1
478,478,478,Arkansas,3,0,3,4,4,4,0,Software Engineer,121000,6,2
479,479,479,Arkansas,3,0,3,4,4,4,0,Software Engineer,123000,5,1
480,480,480,Arkansas,3,0,3,4,4,4,0,Data Scientist,180000,8,-1
481,481,481,Arkansas,3,0,3,4,4,4,0,Human Resources,310000,18,1
482,482,482,Arkansas,3,0,3,4,4,4,0,Product Manager,190000,12,-1
483,483,483,Arkansas,3,0,3,4,4,4,0,Software Engineer,119000,5,1
484,484,484,Arkansas,3,0,3,4,4,4,0,Software Engineer,130000,10,2
485,485,485,Arkansas,3,0,3,4,4,4,0,Software Engineer,152000,9,-1
486,486,486,Arkansas,3,0,3,4,4,4,0,Software Engineer,138000,3,1
487,487,487,Arkansas,3,0,3,4,4,4,0,Data Scientist,213000,8,1
488,488,488,Arkansas,3,0,3,4,4,4,0,Software Engineer,89000,3,1
489,489,489,Arkansas,3,0,3,4,4,4,0,Software Engineer,97000,2,2
490,490,490,Arkansas,3,0,3,4,4,4,0,Product Manager,208000,15,-1
491,491,491,Arkansas,3,0,3,4,4,4,0,Software Engineer,176000,10,-1
492,492,492,California,0,4,2,2,0,2,1,Product Manager,127000,1.5,-1
493,493,493,California,0,4,2,2,0,2,1,Software Engineer,100000,5,-1
494,494,494,California,0,4,2,2,0,2,1,Software Engineering Manager,372000,7,-1
495,495,495,California,0,4,2,2,0,2,1,Software Engineer,157000,5,-1
496,496,496,California,0,4,2,2,0,2,1,Software Engineering Manager,450000,16,-1
497,497,497,California,0,4,2,2,0,2,1,Software Engineer,168000,1,-1
498,498,498,California,0,4,2,2,0,2,1,Software Engineer,160000,9,-1
499,499,499,California,0,4,2,2,0,2,1,Software Engineer,155000,8,-1
500,500,500,California,0,4,2,2,0,2,1,Software Engineer,200000,3,-1
501,501,501,California,0,4,2,2,0,2,1,Software Engineer,300000,8,-1
502,502,502,California,0,4,2,2,0,2,1,Software Engineer,340000,4,-1
503,503,503,California,0,4,2,2,0,2,1,Software Engineer,120000,5,-1
504,504,504,California,0,4,2,2,0,2,1,Software Engineer,200000,7,-1
505,505,505,California,0,4,2,2,0,2,1,Product Manager,210000,8,-1
506,506,506,California,0,4,2,2,0,2,1,Software Engineer,250000,12,-1
507,507,507,California,0,4,2,2,0,2,1,Software Engineer,520000,13,-1
508,508,508,California,0,4,2,2,0,2,1,Software Engineer,200000,5,-1
509,509,509,California,0,4,2,2,0,2,1,Software Engineer,320000,4,0
510,510,510,California,0,4,2,2,0,2,1,Software Engineer,410000,10,-1
511,511,511,California,0,4,2,2,0,2,1,Software Engineer,190000,1,-1
512,512,512,California,0,4,2,2,0,2,1,Software Engineer,150000,3,-1
513,513,513,California,0,4,2,2,0,2,1,Software Engineer,184000,5,-1
514,514,514,California,0,4,2,2,0,2,1,Software Engineer,140000,1,-1
515,515,515,California,0,4,2,2,0,2,1,Software Engineer,210000,3,-1
516,516,516,California,0,4,2,2,0,2,1,Software Engineer,240000,5,-1
517,517,517,California,0,4,2,2,0,2,1,Product Manager,470000,15,-1
518,518,518,California,0,4,2,2,0,2,1,Software Engineer,430000,10,-1
519,519,519,California,0,4,2,2,0,2,1,Software Engineer,350000,10,-1
520,520,520,California,0,4,2,2,0,2,1,Software Engineer,430000,8,-1
521,521,521,California,0,4,2,2,0,2,1,Software Engineer,560000,8,-1
522,522,522,California,0,4,2,2,0,2,1,Software Engineer,245000,23,-1
523,523,523,California,0,4,2,2,0,2,1,Product Manager,305000,7,-1
524,524,524,California,0,4,2,2,0,2,1,Software Engineer,310000,8,-1
525,525,525,California,0,4,2,2,0,2,1,Software Engineer,600000,10,-1
526,526,526,California,0,4,2,2,0,2,1,Software Engineer,110000,6,-1
527,527,527,California,0,4,2,2,0,2,1,Software Engineer,365000,9,-1
528,528,528,California,0,4,2,2,0,2,1,Software Engineer,275000,4,-1
529,529,529,California,0,4,2,2,0,2,1,Software Engineering Manager,385000,7,-1
530,530,530,California,0,4,2,2,0,2,1,Software Engineer,158000,0,-1
531,531,531,California,0,4,2,2,0,2,1,Software Engineer,148000,1,-1
532,532,532,California,0,4,2,2,0,2,1,Software Engineer,273000,1,-1
533,533,533,California,0,4,2,2,0,2,1,Software Engineer,268000,5,-1
534,534,534,California,0,4,2,2,0,2,1,Software Engineer,125000,5,-1
535,535,535,California,0,4,2,2,0,2,1,Software Engineer,377000,8,-1
536,536,536,California,0,4,2,2,0,2,1,Product Manager,250000,3,-1
537,537,537,California,0,4,2,2,0,2,1,Software Engineer,165000,4,-1
538,538,538,California,0,4,2,2,0,2,1,Software Engineer,250000,10,-1
539,539,539,California,0,4,2,2,0,2,1,Software Engineer,166000,0,-1
540,540,540,California,0,4,2,2,0,2,1,Software Engineer,150000,1,-1
541,541,541,California,0,4,2,2,0,2,1,Software Engineer,345000,9,-1
542,542,542,California,0,4,2,2,0,2,1,Software Engineering Manager,500000,15,-1
543,543,543,California,0,4,2,2,0,2,1,Software Engineering Manager,500000,11,-1
544,544,544,California,0,4,2,2,0,2,1,Software Engineer,179000,2,-1
545,545,545,California,0,4,2,2,0,2,1,Product Manager,276000,22,-1
546,546,546,California,0,4,2,2,0,2,1,Software Engineer,354000,16,-1
547,547,547,California,0,4,2,2,0,2,1,Software Engineering Manager,640000,18,-1
548,548,548,California,0,4,2,2,0,2,1,Software Engineer,350000,5,-1
549,549,549,California,0,4,2,2,0,2,1,Software Engineer,500000,6,-1
550,550,550,California,0,4,2,2,0,2,1,Software Engineer,280000,3,-1
551,551,551,California,0,4,2,2,0,2,1,Software Engineer,360000,2.5,-1
552,552,552,California,0,4,2,2,0,2,1,Software Engineer,180000,4,-1
553,553,553,California,0,4,2,2,0,2,1,Software Engineer,230000,4,-1
554,554,554,California,0,4,2,2,0,2,1,Software Engineer,290000,14,-1
555,555,555,California,0,4,2,2,0,2,1,Software Engineer,450000,7,-1
556,556,556,California,0,4,2,2,0,2,1,Software Engineer,240000,5,-1
557,557,557,California,0,4,2,2,0,2,1,Software Engineer,171000,1,-1
558,558,558,California,0,4,2,2,0,2,1,Software Engineer,450000,13,-1
559,559,559,California,0,4,2,2,0,2,1,Software Engineer,240000,8,-1
560,560,560,California,0,4,2,2,0,2,1,Software Engineer,350000,20,-1
561,561,561,California,0,4,2,2,0,2,1,Software Engineer,138000,4,-1
562,562,562,California,0,4,2,2,0,2,1,Software Engineer,320000,3,-1
563,563,563,California,0,4,2,2,0,2,1,Software Engineer,127000,0,-1
564,564,564,California,0,4,2,2,0,2,1,Software Engineer,386000,15,-1
565,565,565,California,0,4,2,2,0,2,1,Product Manager,350000,5,-1
566,566,566,California,0,4,2,2,0,2,1,Software Engineer,567000,5.5,-1
567,567,567,California,0,4,2,2,0,2,1,Product Manager,460000,8,-1
568,568,568,California,0,4,2,2,0,2,1,Software Engineer,560000,10,-1
569,569,569,California,0,4,2,2,0,2,1,Software Engineer,213000,0,-1
570,570,570,California,0,4,2,2,0,2,1,Software Engineer,220000,8,-1
571,571,571,California,0,4,2,2,0,2,1,Software Engineer,235000,3,-1
572,572,572,California,0,4,2,2,0,2,1,Software Engineer,210000,8,-1
573,573,573,California,0,4,2,2,0,2,1,Software Engineer,275000,3,-1
574,574,574,California,0,4,2,2,0,2,1,Software Engineer,675000,25,-1
575,575,575,California,0,4,2,2,0,2,1,Software Engineer,155000,0,-1
576,576,576,California,0,4,2,2,0,2,1,Software Engineer,430000,6,-1
577,577,577,California,0,4,2,2,0,2,1,Software Engineering Manager,323000,14,-1
578,578,578,California,0,4,2,2,0,2,1,Software Engineer,108000,0,-1
579,579,579,California,0,4,2,2,0,2,1,Software Engineer,124000,1,-1
580,580,580,California,0,4,2,2,0,2,1,Software Engineer,200000,1,-1
581,581,581,California,0,4,2,2,0,2,1,Software Engineer,199000,3,-1
582,582,582,California,0,4,2,2,0,2,1,Software Engineer,517000,11,-1
583,583,583,California,0,4,2,2,0,2,1,Software Engineer,270000,15,-1
584,584,584,California,0,4,2,2,0,2,1,Software Engineer,280000,7.5,-1
585,585,585,California,0,4,2,2,0,2,1,Software Engineer,190000,0,-1
586,586,586,California,0,4,2,2,0,2,1,Software Engineer,259000,14,-1
587,587,587,California,0,4,2,2,0,2,1,Software Engineer,440000,10,-1
588,588,588,California,0,4,2,2,0,2,1,Software Engineer,170000,9,-1
589,589,589,California,0,4,2,2,0,2,1,Product Manager,350000,10,-1
590,590,590,California,0,4,2,2,0,2,1,Software Engineer,175000,8,-1
591,591,591,California,0,4,2,2,0,2,1,Product Manager,430000,20,-1
592,592,592,California,0,4,2,2,0,2,1,Software Engineering Manager,550000,15,-1
593,593,593,California,0,4,2,2,0,2,1,Software Engineer,246000,2,-1
594,594,594,California,0,4,2,2,0,2,1,Software Engineer,320000,1,-1
595,595,595,California,0,4,2,2,0,2,1,Software Engineer,314000,8,-1
596,596,596,California,0,4,2,2,0,2,1,Software Engineer,395000,7,-1
597,597,597,California,0,4,2,2,0,2,1,Product Manager,350000,10,-1
598,598,598,California,0,4,2,2,0,2,1,Software Engineer,168000,3,-1
599,599,599,California,0,4,2,2,0,2,1,Software Engineer,220000,4,-1
600,600,600,California,0,4,2,2,0,2,1,Software Engineer,200000,1,-1
601,601,601,California,0,4,2,2,0,2,1,Software Engineer,650000,10,-1
602,602,602,California,0,4,2,2,0,2,1,Software Engineer,300000,10,-1
603,603,603,California,0,4,2,2,0,2,1,Software Engineer,300000,8,-1
604,604,604,California,0,4,2,2,0,2,1,Software Engineer,185000,2,-1
605,605,605,California,0,4,2,2,0,2,1,Software Engineer,240000,8,-1
606,606,606,California,0,4,2,2,0,2,1,Software Engineer,225000,5,-1
607,607,607,California,0,4,2,2,0,2,1,Software Engineer,325000,1.5,-1
608,608,608,California,0,4,2,2,0,2,1,Product Manager,720000,10,-1
609,609,609,California,0,4,2,2,0,2,1,Software Engineer,210000,14,-1
610,610,610,California,0,4,2,2,0,2,1,Software Engineer,170000,37,-1
611,611,611,California,0,4,2,2,0,2,1,Software Engineer,481000,7,-1
612,612,612,California,0,4,2,2,0,2,1,Software Engineer,190000,0.8,-1
613,613,613,California,0,4,2,2,0,2,1,Software Engineer,471000,8,-1
614,614,614,California,0,4,2,2,0,2,1,Software Engineer,320000,6.75,-1
615,615,615,California,0,4,2,2,0,2,1,Software Engineer,190000,4,-1
616,616,616,California,0,4,2,2,0,2,1,Software Engineer,480000,6,-1
617,617,617,California,0,4,2,2,0,2,1,Software Engineer,270000,20,-1
618,618,618,California,0,4,2,2,0,2,1,Product Manager,315000,16,-1
619,619,619,California,0,4,2,2,0,2,1,Software Engineer,180000,5,-1
620,620,620,California,0,4,2,2,0,2,1,Software Engineering Manager,650000,13,-1
621,621,621,California,0,4,2,2,0,2,1,Software Engineer,140000,4,-1
622,622,622,California,0,4,2,2,0,2,1,Software Engineer,325000,7,-1
623,623,623,California,0,4,2,2,0,2,1,Software Engineer,640000,11,-1
624,624,624,California,0,4,2,2,0,2,1,Software Engineer,150000,0,-1
625,625,625,California,0,4,2,2,0,2,1,Software Engineer,128000,9,-1
626,626,626,California,0,4,2,2,0,2,1,Software Engineer,176000,3,-1
627,627,627,California,0,4,2,2,0,2,1,Software Engineer,150000,15,-1
628,628,628,California,0,4,2,2,0,2,1,Software Engineer,205000,10,-1
629,629,629,California,0,4,2,2,0,2,1,Software Engineer,275000,14,-1
630,630,630,California,0,4,2,2,0,2,1,Software Engineer,160000,3,-1
631,631,631,California,0,4,2,2,0,2,1,Software Engineer,170000,7,-1
632,632,632,California,0,4,2,2,0,2,1,Software Engineer,160000,3,-1
633,633,633,California,0,4,2,2,0,2,1,Software Engineer,535000,18,-1
634,634,634,California,0,4,2,2,0,2,1,Software Engineer,270000,5,-1
635,635,635,California,0,4,2,2,0,2,1,Product Manager,300000,11,-1
636,636,636,California,0,4,2,2,0,2,1,Software Engineer,163000,0,-1
637,637,637,California,0,4,2,2,0,2,1,Software Engineer,200000,2,-1
638,638,638,California,0,4,2,2,0,2,1,Software Engineer,255000,2,-1
639,639,639,California,0,4,2,2,0,2,1,Software Engineer,280000,4,-1
640,640,640,California,0,4,2,2,0,2,1,Software Engineer,125000,8,-1
641,641,641,California,0,4,2,2,0,2,1,Software Engineer,120000,5,-1
642,642,642,California,0,4,2,2,0,2,1,Software Engineer,470000,7,-1
643,643,643,California,0,4,2,2,0,2,1,Software Engineer,245000,10,-1
644,644,644,California,0,4,2,2,0,2,1,Software Engineer,397000,5,-1
645,645,645,California,0,4,2,2,0,2,1,Software Engineering Manager,749000,28,-1
646,646,646,California,0,4,2,2,0,2,1,Software Engineer,315000,12,-1
647,647,647,California,0,4,2,2,0,2,1,Software Engineer,320000,14,-1
648,648,648,California,0,4,2,2,0,2,1,Software Engineer,125000,2,-1
649,649,649,California,0,4,2,2,0,2,1,Software Engineer,205000,8,-1
650,650,650,California,0,4,2,2,0,2,1,Software Engineer,199000,1,-1
651,651,651,California,0,4,2,2,0,2,1,Software Engineer,200000,4,-1
652,652,652,California,0,4,2,2,0,2,1,Software Engineer,660000,10,-1
653,653,653,California,0,4,2,2,0,2,1,Software Engineer,346000,3,-1
654,654,654,California,0,4,2,2,0,2,1,Software Engineer,288000,13,-1
655,655,655,California,0,4,2,2,0,2,1,Software Engineer,238000,10,-1
656,656,656,California,0,4,2,2,0,2,1,Product Manager,255000,10,-1
657,657,657,California,0,4,2,2,0,2,1,Software Engineer,196000,0,-1
658,658,658,California,0,4,2,2,0,2,1,Software Engineer,270000,7,-1
659,659,659,California,0,4,2,2,0,2,1,Software Engineer,230000,10,-1
660,660,660,California,0,4,2,2,0,2,1,Software Engineer,200000,7,-1
661,661,661,California,0,4,2,2,0,2,1,Software Engineer,423000,9,-1
662,662,662,California,0,4,2,2,0,2,1,Product Manager,514000,15,-1
663,663,663,California,0,4,2,2,0,2,1,Product Manager,126000,1,-1
664,664,664,California,0,4,2,2,0,2,1,Software Engineer,325000,10,-1
665,665,665,California,0,4,2,2,0,2,1,Software Engineer,129000,4,-1
666,666,666,California,0,4,2,2,0,2,1,Software Engineer,240000,18,-1
667,667,667,California,0,4,2,2,0,2,1,Software Engineer,300000,7,-1
668,668,668,California,0,4,2,2,0,2,1,Software Engineer,280000,9,-1
669,669,669,California,0,4,2,2,0,2,1,Product Manager,900000,18,-1
670,670,670,California,0,4,2,2,0,2,1,Software Engineer,162000,0,-1
671,671,671,California,0,4,2,2,0,2,1,Software Engineer,205000,1,-1
672,672,672,California,0,4,2,2,0,2,1,Software Engineer,220000,4,-1
673,673,673,California,0,4,2,2,0,2,1,Software Engineer,400000,7,-1
674,674,674,California,0,4,2,2,0,2,1,Software Engineer,240000,14,-1
675,675,675,California,0,4,2,2,0,2,1,Software Engineer,290000,3,-1
676,676,676,California,0,4,2,2,0,2,1,Software Engineer,151000,0,-1
677,677,677,California,0,4,2,2,0,2,1,Software Engineer,166000,3.8,-1
678,678,678,California,0,4,2,2,0,2,1,Software Engineer,275000,3,-1
679,679,679,California,0,4,2,2,0,2,1,Software Engineer,220000,8,-1
680,680,680,California,0,4,2,2,0,2,1,Software Engineer,160000,8,-1
681,681,681,California,0,4,2,2,0,2,1,Software Engineer,196000,1,-1
682,682,682,California,0,4,2,2,0,2,1,Software Engineer,205000,3,-1
683,683,683,California,0,4,2,2,0,2,1,Software Engineering Manager,280000,30,-1
684,684,684,California,0,4,2,2,0,2,1,Software Engineer,160500,0.58,-1
