,state,job_opportunity_rank,affordability,economy,education and health,quality of life,safety,Climate,title,totalyearlycompensation,yearsofexperience,Education
389,Arizona,1,2,1,4,1,4,1,Software Engineer,170000,0,-1
390,Arizona,1,2,1,4,1,4,1,Software Engineer,127000,3,2
391,Arizona,1,2,1,4,1,4,1,Software Engineer,81000,2,2
392,Arizona,1,2,1,4,1,4,1,Software Engineer,140000,26,2
393,Arizona,1,2,1,4,1,4,1,Hardware Engineer,187000,23,2
394,Arizona,1,2,1,4,1,4,1,Software Engineering Manager,227000,17,2
395,Arizona,1,2,1,4,1,4,1,Software Engineering Manager,100000,16,1
396,Arizona,1,2,1,4,1,4,1,Hardware Engineer,227000,26,1
397,Arizona,1,2,1,4,1,4,1,Software Engineer,234000,17,1
398,Arizona,1,2,1,4,1,4,1,Software Engineering Manager,175000,10,-1
399,Arizona,1,2,1,4,1,4,1,Software Engineer,142000,9,1
400,Arizona,1,2,1,4,1,4,1,Software Engineer,164000,16,2
401,Arizona,1,2,1,4,1,4,1,Software Engineering Manager,147000,15,1
402,Arizona,1,2,1,4,1,4,1,Software Engineer,260000,18,2
403,Arizona,1,2,1,4,1,4,1,Software Engineer,120000,8,-1
404,Arkansas,3,0,3,4,4,4,0,Data Scientist,195000,10,-1
405,Arkansas,3,0,3,4,4,4,0,Software Engineer,68000,2,-1
406,Arkansas,3,0,3,4,4,4,0,Software Engineer,83000,1,-1
407,Arkansas,3,0,3,4,4,4,0,Product Manager,103000,3,-1
408,Arkansas,3,0,3,4,4,4,0,Software Engineer,120000,1,-1
409,Arkansas,3,0,3,4,4,4,0,Software Engineer,93000,3,-1
410,Arkansas,3,0,3,4,4,4,0,Software Engineer,106000,1,-1
411,Arkansas,3,0,3,4,4,4,0,Software Engineer,90000,3,-1
412,Arkansas,3,0,3,4,4,4,0,Product Designer,100000,1,-1
413,Arkansas,3,0,3,4,4,4,0,Data Scientist,117000,3,-1
414,Arkansas,3,0,3,4,4,4,0,Software Engineer,77000,1,-1
415,Arkansas,3,0,3,4,4,4,0,Software Engineer,87000,1,-1
416,Arkansas,3,0,3,4,4,4,0,Data Scientist,265000,10,1
417,Arkansas,3,0,3,4,4,4,0,Software Engineer,200000,13,-1
418,Arkansas,3,0,3,4,4,4,0,Software Engineer,125000,7,1
419,Arkansas,3,0,3,4,4,4,0,Product Designer,95000,1,1
420,Arkansas,3,0,3,4,4,4,0,Software Engineer,160000,11,1
421,Arkansas,3,0,3,4,4,4,0,Software Engineer,97000,4,1
422,Arkansas,3,0,3,4,4,4,0,Software Engineering Manager,210000,16,1
423,Arkansas,3,0,3,4,4,4,0,Software Engineer,80000,3,-1
424,Arkansas,3,0,3,4,4,4,0,Product Manager,130000,5,1
425,Arkansas,3,0,3,4,4,4,0,Software Engineer,95000,4,1
426,Arkansas,3,0,3,4,4,4,0,Data Scientist,263000,11,1
427,Arkansas,3,0,3,4,4,4,0,Data Scientist,131000,6,1
428,Arkansas,3,0,3,4,4,4,0,Software Engineer,112000,3,1
429,Arkansas,3,0,3,4,4,4,0,Software Engineer,140000,13,2
430,Arkansas,3,0,3,4,4,4,0,Product Manager,235000,15,1
431,Arkansas,3,0,3,4,4,4,0,Data Scientist,125000,3,1
432,Arkansas,3,0,3,4,4,4,0,Product Manager,154000,5,-1
433,Arkansas,3,0,3,4,4,4,0,Software Engineer,79000,0,2
434,Arkansas,3,0,3,4,4,4,0,Software Engineer,198000,5,2
435,Arkansas,3,0,3,4,4,4,0,Software Engineer,184000,23,2
436,Arkansas,3,0,3,4,4,4,0,Product Manager,156000,4,1
437,Arkansas,3,0,3,4,4,4,0,Product Designer,120000,1,-1
438,Arkansas,3,0,3,4,4,4,0,Software Engineer,121000,2,1
439,Arkansas,3,0,3,4,4,4,0,Software Engineer,85000,2,1
440,Arkansas,3,0,3,4,4,4,0,Software Engineer,85000,4,3
441,Arkansas,3,0,3,4,4,4,0,Software Engineer,93000,5,1
442,Arkansas,3,0,3,4,4,4,0,Software Engineer,88000,4,2
443,Arkansas,3,0,3,4,4,4,0,Data Scientist,265000,12,-1
444,Arkansas,3,0,3,4,4,4,0,Software Engineer,129000,10,1
445,Arkansas,3,0,3,4,4,4,0,Software Engineer,130000,11,1
446,Arkansas,3,0,3,4,4,4,0,Software Engineer,151000,8,1
447,Arkansas,3,0,3,4,4,4,0,Software Engineer,122000,4,1
448,Arkansas,3,0,3,4,4,4,0,Product Manager,270000,5,-1
449,Arkansas,3,0,3,4,4,4,0,Product Manager,147000,4,2
450,Arkansas,3,0,3,4,4,4,0,Software Engineer,250000,15,-1
451,Arkansas,3,0,3,4,4,4,0,Data Scientist,325000,12,2
452,Arkansas,3,0,3,4,4,4,0,Product Designer,150000,12,-1
453,Arkansas,3,0,3,4,4,4,0,Software Engineer,196000,15,2
454,Arkansas,3,0,3,4,4,4,0,Software Engineer,122000,1,2
455,Arkansas,3,0,3,4,4,4,0,Software Engineer,120000,2,2
456,Arkansas,3,0,3,4,4,4,0,Software Engineer,174000,4,1
457,Arkansas,3,0,3,4,4,4,0,Software Engineer,92000,0,2
458,Arkansas,3,0,3,4,4,4,0,Software Engineer,91000,2,-1
459,Arkansas,3,0,3,4,4,4,0,Software Engineer,100000,6,1
460,Arkansas,3,0,3,4,4,4,0,Product Manager,152000,2,1
461,Arkansas,3,0,3,4,4,4,0,Software Engineer,87000,0,-1
462,Arkansas,3,0,3,4,4,4,0,Software Engineer,91000,0,-1
463,Arkansas,3,0,3,4,4,4,0,Product Designer,121000,4,1
464,Arkansas,3,0,3,4,4,4,0,Product Manager,214000,8,-1
465,Arkansas,3,0,3,4,4,4,0,Software Engineer,90000,1,3
466,Arkansas,3,0,3,4,4,4,0,Product Designer,160000,8,-1
467,Arkansas,3,0,3,4,4,4,0,Data Scientist,120000,5,1
468,Arkansas,3,0,3,4,4,4,0,Software Engineer,130000,5,-1
469,Arkansas,3,0,3,4,4,4,0,Product Designer,124000,3,1
470,Arkansas,3,0,3,4,4,4,0,Data Scientist,148000,2,1
471,Arkansas,3,0,3,4,4,4,0,Software Engineer,155000,18,-1
472,Arkansas,3,0,3,4,4,4,0,Data Scientist,240000,11,1
473,Arkansas,3,0,3,4,4,4,0,Software Engineer,140000,8,-1
474,Arkansas,3,0,3,4,4,4,0,Data Scientist,366000,12,-1
475,Arkansas,3,0,3,4,4,4,0,Software Engineer,75000,0,1
476,Arkansas,3,0,3,4,4,4,0,Software Engineering Manager,250000,17,1
477,Arkansas,3,0,3,4,4,4,0,Software Engineering Manager,260000,15,-1
478,Arkansas,3,0,3,4,4,4,0,Software Engineer,121000,6,2
479,Arkansas,3,0,3,4,4,4,0,Software Engineer,123000,5,1
480,Arkansas,3,0,3,4,4,4,0,Data Scientist,180000,8,-1
481,Arkansas,3,0,3,4,4,4,0,Human Resources,310000,18,1
482,Arkansas,3,0,3,4,4,4,0,Product Manager,190000,12,-1
483,Arkansas,3,0,3,4,4,4,0,Software Engineer,119000,5,1
484,Arkansas,3,0,3,4,4,4,0,Software Engineer,130000,10,2
485,Arkansas,3,0,3,4,4,4,0,Software Engineer,152000,9,-1
486,Arkansas,3,0,3,4,4,4,0,Software Engineer,138000,3,1
487,Arkansas,3,0,3,4,4,4,0,Data Scientist,213000,8,1
488,Arkansas,3,0,3,4,4,4,0,Software Engineer,89000,3,1
489,Arkansas,3,0,3,4,4,4,0,Software Engineer,97000,2,2
490,Arkansas,3,0,3,4,4,4,0,Product Manager,208000,15,-1
491,Arkansas,3,0,3,4,4,4,0,Software Engineer,176000,10,-1
492,California,0,4,2,2,0,2,1,Product Manager,127000,1.5,-1
493,California,0,4,2,2,0,2,1,Software Engineer,100000,5,-1
494,California,0,4,2,2,0,2,1,Software Engineering Manager,372000,7,-1
495,California,0,4,2,2,0,2,1,Software Engineer,157000,5,-1
496,California,0,4,2,2,0,2,1,Software Engineering Manager,450000,16,-1
497,California,0,4,2,2,0,2,1,Software Engineer,168000,1,-1
498,California,0,4,2,2,0,2,1,Software Engineer,160000,9,-1
499,California,0,4,2,2,0,2,1,Software Engineer,155000,8,-1
500,California,0,4,2,2,0,2,1,Software Engineer,200000,3,-1
501,California,0,4,2,2,0,2,1,Software Engineer,300000,8,-1
502,California,0,4,2,2,0,2,1,Software Engineer,340000,4,-1
503,California,0,4,2,2,0,2,1,Software Engineer,120000,5,-1
504,California,0,4,2,2,0,2,1,Software Engineer,200000,7,-1
505,California,0,4,2,2,0,2,1,Product Manager,210000,8,-1
506,California,0,4,2,2,0,2,1,Software Engineer,250000,12,-1
507,California,0,4,2,2,0,2,1,Software Engineer,520000,13,-1
508,California,0,4,2,2,0,2,1,Software Engineer,200000,5,-1
509,California,0,4,2,2,0,2,1,Software Engineer,320000,4,0
510,California,0,4,2,2,0,2,1,Software Engineer,410000,10,-1
511,California,0,4,2,2,0,2,1,Software Engineer,190000,1,-1
512,California,0,4,2,2,0,2,1,Software Engineer,150000,3,-1
513,California,0,4,2,2,0,2,1,Software Engineer,184000,5,-1
514,California,0,4,2,2,0,2,1,Software Engineer,140000,1,-1
515,California,0,4,2,2,0,2,1,Software Engineer,210000,3,-1
516,California,0,4,2,2,0,2,1,Software Engineer,240000,5,-1
517,California,0,4,2,2,0,2,1,Product Manager,470000,15,-1
518,California,0,4,2,2,0,2,1,Software Engineer,430000,10,-1
519,California,0,4,2,2,0,2,1,Software Engineer,350000,10,-1
520,California,0,4,2,2,0,2,1,Software Engineer,430000,8,-1
521,California,0,4,2,2,0,2,1,Software Engineer,560000,8,-1
522,California,0,4,2,2,0,2,1,Software Engineer,245000,23,-1
523,California,0,4,2,2,0,2,1,Product Manager,305000,7,-1
524,California,0,4,2,2,0,2,1,Software Engineer,310000,8,-1
525,California,0,4,2,2,0,2,1,Software Engineer,600000,10,-1
526,California,0,4,2,2,0,2,1,Software Engineer,110000,6,-1
527,California,0,4,2,2,0,2,1,Software Engineer,365000,9,-1
528,California,0,4,2,2,0,2,1,Software Engineer,275000,4,-1
529,California,0,4,2,2,0,2,1,Software Engineering Manager,385000,7,-1
530,California,0,4,2,2,0,2,1,Software Engineer,158000,0,-1
531,California,0,4,2,2,0,2,1,Software Engineer,148000,1,-1
532,California,0,4,2,2,0,2,1,Software Engineer,273000,1,-1
533,California,0,4,2,2,0,2,1,Software Engineer,268000,5,-1
534,California,0,4,2,2,0,2,1,Software Engineer,125000,5,-1
535,California,0,4,2,2,0,2,1,Software Engineer,377000,8,-1
536,California,0,4,2,2,0,2,1,Product Manager,250000,3,-1
537,California,0,4,2,2,0,2,1,Software Engineer,165000,4,-1
538,California,0,4,2,2,0,2,1,Software Engineer,250000,10,-1
539,California,0,4,2,2,0,2,1,Software Engineer,166000,0,-1
540,California,0,4,2,2,0,2,1,Software Engineer,150000,1,-1
541,California,0,4,2,2,0,2,1,Software Engineer,345000,9,-1
542,California,0,4,2,2,0,2,1,Software Engineering Manager,500000,15,-1
543,California,0,4,2,2,0,2,1,Software Engineering Manager,500000,11,-1
544,California,0,4,2,2,0,2,1,Software Engineer,179000,2,-1
545,California,0,4,2,2,0,2,1,Product Manager,276000,22,-1
546,California,0,4,2,2,0,2,1,Software Engineer,354000,16,-1
547,California,0,4,2,2,0,2,1,Software Engineering Manager,640000,18,-1
548,California,0,4,2,2,0,2,1,Software Engineer,350000,5,-1
549,California,0,4,2,2,0,2,1,Software Engineer,500000,6,-1
550,California,0,4,2,2,0,2,1,Software Engineer,280000,3,-1
551,California,0,4,2,2,0,2,1,Software Engineer,360000,2.5,-1
552,California,0,4,2,2,0,2,1,Software Engineer,180000,4,-1
553,California,0,4,2,2,0,2,1,Software Engineer,230000,4,-1
554,California,0,4,2,2,0,2,1,Software Engineer,290000,14,-1
555,California,0,4,2,2,0,2,1,Software Engineer,450000,7,-1
556,California,0,4,2,2,0,2,1,Software Engineer,240000,5,-1
557,California,0,4,2,2,0,2,1,Software Engineer,171000,1,-1
558,California,0,4,2,2,0,2,1,Software Engineer,450000,13,-1
559,California,0,4,2,2,0,2,1,Software Engineer,240000,8,-1
560,California,0,4,2,2,0,2,1,Software Engineer,350000,20,-1
561,California,0,4,2,2,0,2,1,Software Engineer,138000,4,-1
562,California,0,4,2,2,0,2,1,Software Engineer,320000,3,-1
563,California,0,4,2,2,0,2,1,Software Engineer,127000,0,-1
564,California,0,4,2,2,0,2,1,Software Engineer,386000,15,-1
565,California,0,4,2,2,0,2,1,Product Manager,350000,5,-1
566,California,0,4,2,2,0,2,1,Software Engineer,567000,5.5,-1
567,California,0,4,2,2,0,2,1,Product Manager,460000,8,-1
568,California,0,4,2,2,0,2,1,Software Engineer,560000,10,-1
569,California,0,4,2,2,0,2,1,Software Engineer,213000,0,-1
570,California,0,4,2,2,0,2,1,Software Engineer,220000,8,-1
571,California,0,4,2,2,0,2,1,Software Engineer,235000,3,-1
572,California,0,4,2,2,0,2,1,Software Engineer,210000,8,-1
573,California,0,4,2,2,0,2,1,Software Engineer,275000,3,-1
574,California,0,4,2,2,0,2,1,Software Engineer,675000,25,-1
575,California,0,4,2,2,0,2,1,Software Engineer,155000,0,-1
576,California,0,4,2,2,0,2,1,Software Engineer,430000,6,-1
577,California,0,4,2,2,0,2,1,Software Engineering Manager,323000,14,-1
578,California,0,4,2,2,0,2,1,Software Engineer,108000,0,-1
579,California,0,4,2,2,0,2,1,Software Engineer,124000,1,-1
580,California,0,4,2,2,0,2,1,Software Engineer,200000,1,-1
581,California,0,4,2,2,0,2,1,Software Engineer,199000,3,-1
582,California,0,4,2,2,0,2,1,Software Engineer,517000,11,-1
583,California,0,4,2,2,0,2,1,Software Engineer,270000,15,-1
584,California,0,4,2,2,0,2,1,Software Engineer,280000,7.5,-1
585,California,0,4,2,2,0,2,1,Software Engineer,190000,0,-1
586,California,0,4,2,2,0,2,1,Software Engineer,259000,14,-1
587,California,0,4,2,2,0,2,1,Software Engineer,440000,10,-1
588,California,0,4,2,2,0,2,1,Software Engineer,170000,9,-1
589,California,0,4,2,2,0,2,1,Product Manager,350000,10,-1
590,California,0,4,2,2,0,2,1,Software Engineer,175000,8,-1
591,California,0,4,2,2,0,2,1,Product Manager,430000,20,-1
592,California,0,4,2,2,0,2,1,Software Engineering Manager,550000,15,-1
593,California,0,4,2,2,0,2,1,Software Engineer,246000,2,-1
594,California,0,4,2,2,0,2,1,Software Engineer,320000,1,-1
595,California,0,4,2,2,0,2,1,Software Engineer,314000,8,-1
596,California,0,4,2,2,0,2,1,Software Engineer,395000,7,-1
597,California,0,4,2,2,0,2,1,Product Manager,350000,10,-1
598,California,0,4,2,2,0,2,1,Software Engineer,168000,3,-1
599,California,0,4,2,2,0,2,1,Software Engineer,220000,4,-1
600,California,0,4,2,2,0,2,1,Software Engineer,200000,1,-1
601,California,0,4,2,2,0,2,1,Software Engineer,650000,10,-1
602,California,0,4,2,2,0,2,1,Software Engineer,300000,10,-1
603,California,0,4,2,2,0,2,1,Software Engineer,300000,8,-1
604,California,0,4,2,2,0,2,1,Software Engineer,185000,2,-1
605,California,0,4,2,2,0,2,1,Software Engineer,240000,8,-1
606,California,0,4,2,2,0,2,1,Software Engineer,225000,5,-1
607,California,0,4,2,2,0,2,1,Software Engineer,325000,1.5,-1
608,California,0,4,2,2,0,2,1,Product Manager,720000,10,-1
609,California,0,4,2,2,0,2,1,Software Engineer,210000,14,-1
610,California,0,4,2,2,0,2,1,Software Engineer,170000,37,-1
611,California,0,4,2,2,0,2,1,Software Engineer,481000,7,-1
612,California,0,4,2,2,0,2,1,Software Engineer,190000,0.8,-1
613,California,0,4,2,2,0,2,1,Software Engineer,471000,8,-1
614,California,0,4,2,2,0,2,1,Software Engineer,320000,6.75,-1
615,California,0,4,2,2,0,2,1,Software Engineer,190000,4,-1
616,California,0,4,2,2,0,2,1,Software Engineer,480000,6,-1
617,California,0,4,2,2,0,2,1,Software Engineer,270000,20,-1
618,California,0,4,2,2,0,2,1,Product Manager,315000,16,-1
619,California,0,4,2,2,0,2,1,Software Engineer,180000,5,-1
620,California,0,4,2,2,0,2,1,Software Engineering Manager,650000,13,-1
621,California,0,4,2,2,0,2,1,Software Engineer,140000,4,-1
622,California,0,4,2,2,0,2,1,Software Engineer,325000,7,-1
623,California,0,4,2,2,0,2,1,Software Engineer,640000,11,-1
624,California,0,4,2,2,0,2,1,Software Engineer,150000,0,-1
625,California,0,4,2,2,0,2,1,Software Engineer,128000,9,-1
626,California,0,4,2,2,0,2,1,Software Engineer,176000,3,-1
627,California,0,4,2,2,0,2,1,Software Engineer,150000,15,-1
628,California,0,4,2,2,0,2,1,Software Engineer,205000,10,-1
629,California,0,4,2,2,0,2,1,Software Engineer,275000,14,-1
630,California,0,4,2,2,0,2,1,Software Engineer,160000,3,-1
631,California,0,4,2,2,0,2,1,Software Engineer,170000,7,-1
632,California,0,4,2,2,0,2,1,Software Engineer,160000,3,-1
633,California,0,4,2,2,0,2,1,Software Engineer,535000,18,-1
634,California,0,4,2,2,0,2,1,Software Engineer,270000,5,-1
635,California,0,4,2,2,0,2,1,Product Manager,300000,11,-1
636,California,0,4,2,2,0,2,1,Software Engineer,163000,0,-1
637,California,0,4,2,2,0,2,1,Software Engineer,200000,2,-1
638,California,0,4,2,2,0,2,1,Software Engineer,255000,2,-1
639,California,0,4,2,2,0,2,1,Software Engineer,280000,4,-1
640,California,0,4,2,2,0,2,1,Software Engineer,125000,8,-1
641,California,0,4,2,2,0,2,1,Software Engineer,120000,5,-1
642,California,0,4,2,2,0,2,1,Software Engineer,470000,7,-1
643,California,0,4,2,2,0,2,1,Software Engineer,245000,10,-1
644,California,0,4,2,2,0,2,1,Software Engineer,397000,5,-1
645,California,0,4,2,2,0,2,1,Software Engineering Manager,749000,28,-1
646,California,0,4,2,2,0,2,1,Software Engineer,315000,12,-1
647,California,0,4,2,2,0,2,1,Software Engineer,320000,14,-1
648,California,0,4,2,2,0,2,1,Software Engineer,125000,2,-1
649,California,0,4,2,2,0,2,1,Software Engineer,205000,8,-1
650,California,0,4,2,2,0,2,1,Software Engineer,199000,1,-1
651,California,0,4,2,2,0,2,1,Software Engineer,200000,4,-1
652,California,0,4,2,2,0,2,1,Software Engineer,660000,10,-1
653,California,0,4,2,2,0,2,1,Software Engineer,346000,3,-1
654,California,0,4,2,2,0,2,1,Software Engineer,288000,13,-1
655,California,0,4,2,2,0,2,1,Software Engineer,238000,10,-1
656,California,0,4,2,2,0,2,1,Product Manager,255000,10,-1
657,California,0,4,2,2,0,2,1,Software Engineer,196000,0,-1
658,California,0,4,2,2,0,2,1,Software Engineer,270000,7,-1
659,California,0,4,2,2,0,2,1,Software Engineer,230000,10,-1
660,California,0,4,2,2,0,2,1,Software Engineer,200000,7,-1
661,California,0,4,2,2,0,2,1,Software Engineer,423000,9,-1
662,California,0,4,2,2,0,2,1,Product Manager,514000,15,-1
663,California,0,4,2,2,0,2,1,Product Manager,126000,1,-1
664,California,0,4,2,2,0,2,1,Software Engineer,325000,10,-1
665,California,0,4,2,2,0,2,1,Software Engineer,129000,4,-1
666,California,0,4,2,2,0,2,1,Software Engineer,240000,18,-1
667,California,0,4,2,2,0,2,1,Software Engineer,300000,7,-1
668,California,0,4,2,2,0,2,1,Software Engineer,280000,9,-1
669,California,0,4,2,2,0,2,1,Product Manager,900000,18,-1
670,California,0,4,2,2,0,2,1,Software Engineer,162000,0,-1
671,California,0,4,2,2,0,2,1,Software Engineer,205000,1,-1
672,California,0,4,2,2,0,2,1,Software Engineer,220000,4,-1
673,California,0,4,2,2,0,2,1,Software Engineer,400000,7,-1
674,California,0,4,2,2,0,2,1,Software Engineer,240000,14,-1
675,California,0,4,2,2,0,2,1,Software Engineer,290000,3,-1
676,California,0,4,2,2,0,2,1,Software Engineer,151000,0,-1
677,California,0,4,2,2,0,2,1,Software Engineer,166000,3.8,-1
678,California,0,4,2,2,0,2,1,Software Engineer,275000,3,-1
679,California,0,4,2,2,0,2,1,Software Engineer,220000,8,-1
680,California,0,4,2,2,0,2,1,Software Engineer,160000,8,-1
681,California,0,4,2,2,0,2,1,Software Engineer,196000,1,-1
682,California,0,4,2,2,0,2,1,Software Engineer,205000,3,-1
683,California,0,4,2,2,0,2,1,Software Engineering Manager,280000,30,-1
684,California,0,4,2,2,0,2,1,Software Engineer,160500,0.58,-1
685,California,0,4,2,2,0,2,1,Software Engineering Manager,340000,16,-1
686,California,0,4,2,2,0,2,1,Software Engineer,240000,15,-1
687,California,0,4,2,2,0,2,1,Software Engineer,208000,0,-1
688,California,0,4,2,2,0,2,1,Software Engineer,131000,3,-1
689,California,0,4,2,2,0,2,1,Software Engineer,180000,5,-1
690,California,0,4,2,2,0,2,1,Data Scientist,233000,4,-1
691,California,0,4,2,2,0,2,1,Software Engineer,200000,3,-1
692,California,0,4,2,2,0,2,1,Software Engineer,165000,4,-1
693,California,0,4,2,2,0,2,1,Software Engineer,175000,1.5,-1
694,California,0,4,2,2,0,2,1,Software Engineer,300000,8,-1
695,California,0,4,2,2,0,2,1,Software Engineer,270000,3.5,-1
696,California,0,4,2,2,0,2,1,Software Engineer,410000,13,-1
697,California,0,4,2,2,0,2,1,Software Engineer,209000,8,-1
698,California,0,4,2,2,0,2,1,Software Engineer,128000,2,-1
699,California,0,4,2,2,0,2,1,Software Engineer,173000,1,-1
700,California,0,4,2,2,0,2,1,Software Engineer,310000,16,-1
701,California,0,4,2,2,0,2,1,Software Engineer,510000,15,-1
702,California,0,4,2,2,0,2,1,Software Engineer,320000,10,-1
703,California,0,4,2,2,0,2,1,Data Scientist,180000,10,-1
704,California,0,4,2,2,0,2,1,Software Engineer,190000,9,-1
705,California,0,4,2,2,0,2,1,Software Engineer,422000,6,-1
706,California,0,4,2,2,0,2,1,Software Engineer,422000,6,-1
707,California,0,4,2,2,0,2,1,Software Engineer,230000,11,-1
708,California,0,4,2,2,0,2,1,Data Scientist,500000,4,-1
709,California,0,4,2,2,0,2,1,Software Engineer,163000,1,-1
710,California,0,4,2,2,0,2,1,Software Engineer,271000,12,-1
711,California,0,4,2,2,0,2,1,Product Manager,350000,8,-1
712,California,0,4,2,2,0,2,1,Product Manager,475000,10,-1
713,California,0,4,2,2,0,2,1,Software Engineer,152500,0,-1
714,California,0,4,2,2,0,2,1,Software Engineer,162000,7,-1
715,California,0,4,2,2,0,2,1,Software Engineer,230000,3,-1
716,California,0,4,2,2,0,2,1,Software Engineer,284000,10,-1
717,California,0,4,2,2,0,2,1,Software Engineer,185000,12,-1
718,California,0,4,2,2,0,2,1,Software Engineer,185000,0,-1
719,California,0,4,2,2,0,2,1,Software Engineer,194000,7,-1
720,California,0,4,2,2,0,2,1,Software Engineer,333000,3,-1
721,California,0,4,2,2,0,2,1,Software Engineer,230000,14,-1
722,California,0,4,2,2,0,2,1,Software Engineer,120000,0,-1
723,California,0,4,2,2,0,2,1,Software Engineer,250000,5,-1
724,California,0,4,2,2,0,2,1,Software Engineer,100000,1.5,-1
725,California,0,4,2,2,0,2,1,Solution Architect,165000,7,-1
726,California,0,4,2,2,0,2,1,Software Engineer,164000,4,-1
727,California,0,4,2,2,0,2,1,Solution Architect,290000,13,-1
728,California,0,4,2,2,0,2,1,Software Engineering Manager,495000,10,-1
729,California,0,4,2,2,0,2,1,Software Engineer,180000,1,-1
730,California,0,4,2,2,0,2,1,Product Manager,275000,5,-1
731,California,0,4,2,2,0,2,1,Software Engineer,367000,15,-1
732,California,0,4,2,2,0,2,1,Software Engineer,300000,7,-1
733,California,0,4,2,2,0,2,1,Software Engineer,165000,0,-1
734,California,0,4,2,2,0,2,1,Software Engineer,155000,2,-1
735,California,0,4,2,2,0,2,1,Software Engineer,350000,10,-1
736,California,0,4,2,2,0,2,1,Software Engineer,205000,1.6,-1
737,California,0,4,2,2,0,2,1,Data Scientist,600000,3,-1
738,California,0,4,2,2,0,2,1,Software Engineer,325000,8,-1
739,California,0,4,2,2,0,2,1,Software Engineer,260000,7,-1
740,California,0,4,2,2,0,2,1,Software Engineer,238000,2,-1
741,California,0,4,2,2,0,2,1,Software Engineer,250000,12,-1
742,California,0,4,2,2,0,2,1,Software Engineer,295000,2,-1
743,California,0,4,2,2,0,2,1,Data Scientist,168000,8,-1
744,California,0,4,2,2,0,2,1,Software Engineer,325000,8,-1
745,California,0,4,2,2,0,2,1,Software Engineer,255000,3,-1
746,California,0,4,2,2,0,2,1,Software Engineer,620000,8,-1
747,California,0,4,2,2,0,2,1,Software Engineer,195000,5,-1
748,California,0,4,2,2,0,2,1,Software Engineer,200000,5,-1
749,California,0,4,2,2,0,2,1,Software Engineer,135000,2,-1
750,California,0,4,2,2,0,2,1,Software Engineer,135000,2,-1
751,California,0,4,2,2,0,2,1,Software Engineer,140000,5,-1
752,California,0,4,2,2,0,2,1,Software Engineer,300000,12,-1
753,California,0,4,2,2,0,2,1,Software Engineer,505000,11,-1
754,California,0,4,2,2,0,2,1,Software Engineer,295000,4,-1
755,California,0,4,2,2,0,2,1,Software Engineer,230000,3,-1
756,California,0,4,2,2,0,2,1,Software Engineer,284000,3,-1
757,California,0,4,2,2,0,2,1,Software Engineer,237000,1,-1
758,California,0,4,2,2,0,2,1,Software Engineer,400000,6,-1
759,California,0,4,2,2,0,2,1,Software Engineer,222000,2,-1
760,California,0,4,2,2,0,2,1,Software Engineer,170000,7,-1
761,California,0,4,2,2,0,2,1,Software Engineer,225000,10,-1
762,California,0,4,2,2,0,2,1,Software Engineer,283000,5,-1
763,California,0,4,2,2,0,2,1,Software Engineer,178000,3,-1
764,California,0,4,2,2,0,2,1,Software Engineer,265000,5,-1
765,California,0,4,2,2,0,2,1,Software Engineer,310000,9,-1
766,California,0,4,2,2,0,2,1,Software Engineer,228000,11,-1
767,California,0,4,2,2,0,2,1,Data Scientist,225000,11,-1
768,California,0,4,2,2,0,2,1,Software Engineer,500000,6,-1
769,California,0,4,2,2,0,2,1,Software Engineer,160000,10,-1
770,California,0,4,2,2,0,2,1,Software Engineer,147000,4,-1
771,California,0,4,2,2,0,2,1,Product Manager,230000,8,-1
772,California,0,4,2,2,0,2,1,Software Engineer,167000,10,-1
